	Id	BodyTitle	words_tokens	tags_tokens
804	200839	"whats the difference between staticresource and dynamicresource in wpf? when using resources such as brushes, templates and styles in wpf, they can be specified either as staticresources 
<rectangle fill=""{staticresource mybrush}""  >

or as a dynamicresource
<itemscontrol itemtemplate=""{dynamicresource myitemtemplate}""   >

most of the times (always?), only one works and the other will throw exception during runtime. but id like to know why:

what is the main difference. like memory or performance implications
are there rules in wpf like ""brushes are always static"" and ""templates are always dynamic"" etc.?

i assume the choice between static vs dynamic isnt as arbitrary as it seems... but i fail to see the pattern.
"	['whats', 'difference', 'staticresource', 'dynamicresource', 'wpf', 'using', 'resource', 'brush', 'template', 'style', 'wpf', 'specified', 'either', 'staticresources', 'rectangle', 'fill=', 'staticresource', 'mybrush', 'dynamicresource', 'itemscontrol', 'itemtemplate=', 'dynamicresource', 'myitemtemplate', 'time', 'always', 'one', 'work', 'throw', 'exception', 'runtime', 'like', 'know', 'main', 'difference', 'like', 'memory', 'performance', 'implication', 'rule', 'wpf', 'like', 'brush', 'always', 'static', 'template', 'always', 'dynamic', 'etc.', 'assume', 'choice', 'static', 'dynamic', 'isnt', 'arbitrary', 'seems', 'fail', 'see', 'pattern']	['.net', 'wpf', 'xaml', 'resources']
805	201101	"how to initialize all members of an array to the same value? i have a large array in c (not c++ if that makes a difference). i want to initialize all members of the same value.
i could swear i once knew a simple way to do this. i could use memset() in my case, but isnt there a way to do this that is built right into the c syntax?
"	['initialize', 'member', 'array', 'value', 'large', 'array', 'c++', 'make', 'difference', 'want', 'initialize', 'member', 'value', 'could', 'swear', 'knew', 'simple', 'way', 'could', 'use', 'memset', 'case', 'isnt', 'way', 'built', 'right', 'syntax']	['c', 'arrays', 'initialization', 'array-initialize']
806	201183	"how to determine equality for two javascript objects? a strict equality operator will tell you if two object types are equal. however, is there a way to tell if two objects are equal, much like the hash code value in java?
stack overflow question is there any kind of hashcode function in javascript? is similar to this question, but requires a more academic answer. the scenario above demonstrates why it would be necessary to have one, and im wondering if there is any equivalent solution.
"	['determine', 'equality', 'two', 'javascript', 'object', 'strict', 'equality', 'operator', 'tell', 'two', 'object', 'type', 'equal', 'however', 'way', 'tell', 'two', 'object', 'equal', 'much', 'like', 'hash', 'code', 'value', 'java', 'stack', 'overflow', 'question', 'kind', 'hashcode', 'function', 'javascript', 'similar', 'question', 'requires', 'academic', 'answer', 'scenario', 'demonstrates', 'would', 'necessary', 'one', 'wondering', 'equivalent', 'solution']	['javascript', 'object', 'equals', 'hashcode']
807	201323	"how to validate an email address using a regular expression? over the years i have slowly developed a regular expression that validates most email addresses correctly, assuming they dont use an ip address as the server part.
i use it in several php programs, and it works most of the time.  however, from time to time i get contacted by someone that is having trouble with a site that uses it, and i end up having to make some adjustment (most recently i realized that i wasnt allowing  character tlds).
what is the best regular expression you have or have seen for validating emails?
ive seen several solutions that use functions that use several shorter expressions, but id rather have one long complex expression in a simple function instead of several short expression in a more complex function.
"	['validate', 'email', 'address', 'using', 'regular', 'expression', 'year', 'slowly', 'developed', 'regular', 'expression', 'validates', 'email', 'address', 'correctly', 'assuming', 'dont', 'use', 'address', 'server', 'part', 'use', 'several', 'php', 'program', 'work', 'time', 'however', 'time', 'time', 'get', 'contacted', 'someone', 'trouble', 'site', 'end', 'make', 'adjustment', 'recently', 'realized', 'wasnt', 'allowing', 'character', 'tlds', 'best', 'regular', 'expression', 'seen', 'validating', 'email', 'ive', 'seen', 'several', 'solution', 'use', 'function', 'use', 'several', 'shorter', 'expression', 'rather', 'one', 'long', 'complex', 'expression', 'simple', 'function', 'instead', 'several', 'short', 'expression', 'complex', 'function']	['regex', 'validation', 'email', 'email-validation', 'string-parsing']
808	201479	"what is base  encoding used for? ive heard people talking about ""base  encoding"" here and there.  what is it used for?
"	['base', 'encoding', 'used', 'ive', 'heard', 'people', 'talking', 'base', 'encoding', 'used']	['encoding', 'base64', 'encode']
809	201621	"how do i see all foreign keys to a table or column? in mysql, how do i get a list of all foreign key constraints pointing to a particular table? a particular column? this is the same thing as this oracle question, but for mysql.
"	['see', 'foreign', 'key', 'table', 'column', 'mysql', 'get', 'list', 'foreign', 'key', 'constraint', 'pointing', 'particular', 'table', 'particular', 'column', 'thing', 'oracle', 'question', 'mysql']	['mysql', 'foreign-keys', 'innodb']
810	201718	"concatenating two std::vectors how do i concatenate two std::vectors?
"	['concatenating', 'two', 'std', ':vectors', 'concatenate', 'two', 'std', ':vectors']	['c++', 'vector', 'stl', 'concatenation', 'stdvector']
811	202011	"encrypt and decrypt a string in c#? how can i encrypt and decrypt a string in c#?
"	['encrypt', 'decrypt', 'string', 'encrypt', 'decrypt', 'string']	['c', '.net', 'encryption', 'mono', 'cryptography']
812	202198	"whats the best manner of implementing a social activity stream? im interested in hearing your opinions in which is the best way of implementing a social activity stream (facebook is the most famous example). problems challenges involved are:

different types of activities (posting, commenting ..)
different types of objects (post, comment, photo ..)
 n users involved in different roles (""user x replied to user ys comment on users z post"")
different views of the same activity item (""you commented .."" vs. ""your friend x commented"" vs. ""user x commented .."" =>  representations of a ""comment"" activity)

.. and some more, especially if you take it to a high level of sophistication, as facebook does, for example, combining several activity items into one (""users x, y and z commented on that photo""
any thoughts or pointers on patterns, papers, etc on the most flexible, efficient and powerful approaches to implementing such a system, data model, etc. would be appreciated.
although most of the issues are platform agnostic, chances are i end up implementing such a system on ruby on rails
"	['whats', 'best', 'manner', 'implementing', 'social', 'activity', 'stream', 'interested', 'hearing', 'opinion', 'best', 'way', 'implementing', 'social', 'activity', 'stream', 'facebook', 'famous', 'example', 'problem', 'challenge', 'involved', 'different', 'type', 'activity', 'posting', 'commenting', 'different', 'type', 'object', 'post', 'comment', 'photo', 'user', 'involved', 'different', 'role', 'user', 'replied', 'user', 'comment', 'user', 'post', 'different', 'view', 'activity', 'item', 'commented', 'vs.', 'friend', 'commented', 'vs.', 'user', 'commented', 'representation', 'comment', 'activity', 'especially', 'take', 'high', 'level', 'sophistication', 'facebook', 'example', 'combining', 'several', 'activity', 'item', 'one', 'user', 'commented', 'photo', 'thought', 'pointer', 'pattern', 'paper', 'etc', 'flexible', 'efficient', 'powerful', 'approach', 'implementing', 'system', 'data', 'model', 'etc', 'would', 'appreciated', 'although', 'issue', 'platform', 'agnostic', 'chance', 'end', 'implementing', 'system', 'ruby', 'rail']	['ruby-on-rails', 'android-activity', 'social-networking']
813	203090	"how do i get current date time on the windows command line in a suitable format for usage in a file folder name? update: now that its  id use powershell for this unless theres a really compelling backwards compatible reason for it, particularly because of the regional settings issue with using date. see npocmakas https:  stackoverflow.com a  

whats a windows command line statement(s) i can use to get the current datetime in a format that i can put into a filename?
i want to have a .bat file that zips up a directory into an archive with the current date and time as part of the name, for example, code_  _.zip. is there any easy way i can do this, independent of the regional settings of the machine?
i dont really mind about the date format, ideally itd be yyyy mm dd, but anything simple is fine.
so far ive got this, which on my machine gives me tue_____:
rem get the datetime in a format that can go in a filename.
set _my_datetime=%date%_%time%
set _my_datetime=%_my_datetime: =_%
set _my_datetime=%_my_datetime::=%
set _my_datetime=%_my_datetime: =_%
set _my_datetime=%_my_datetime:.=_%

rem now use the timestamp by in a new zip file name.
""d:\program files\ zip\z.exe"" a  r code_%_my_datetime%.zip code

i can live with this, but it seems a bit clunky. ideally itd be briefer and have the format mentioned earlier.
im using windows server  and windows xp professional. i dont want to install additional utilities to achieve this (although i realise there are some that will do nice date formatting).
"	['get', 'current', 'date', 'time', 'window', 'command', 'line', 'suitable', 'format', 'usage', 'file', 'folder', 'name', 'update', 'use', 'powershell', 'unless', 'there', 'really', 'compelling', 'backwards', 'compatible', 'reason', 'particularly', 'regional', 'setting', 'issue', 'using', 'date', 'see', 'npocmakas', 'http', 'stackoverflow.com', 'whats', 'window', 'command', 'line', 'statement', 'use', 'get', 'current', 'datetime', 'format', 'put', 'filename', 'want', '.bat', 'file', 'zip', 'directory', 'archive', 'current', 'date', 'time', 'part', 'name', 'example', 'code_', '_.zip', 'easy', 'way', 'independent', 'regional', 'setting', 'machine', 'dont', 'really', 'mind', 'date', 'format', 'ideally', 'itd', 'yyyy', 'anything', 'simple', 'fine', 'far', 'ive', 'got', 'machine', 'give', 'tue_____', 'rem', 'get', 'datetime', 'format', 'filename', 'set', '_my_datetime=', 'date', 'time', 'set', '_my_datetime=', '_my_datetime', 'set', '_my_datetime=', '_my_datetime', 'set', '_my_datetime=', '_my_datetime', 'set', '_my_datetime=', '_my_datetime', '.=_', 'rem', 'use', 'timestamp', 'new', 'zip', 'file', 'name', '\\program', 'files\\', 'zip\\z.exe', 'code_', '_my_datetime', '.zip', 'code', 'live', 'seems', 'bit', 'clunky', 'ideally', 'itd', 'briefer', 'format', 'mentioned', 'earlier', 'using', 'window', 'server', 'window', 'professional', 'dont', 'want', 'install', 'additional', 'utility', 'achieve', 'although', 'realise', 'nice', 'date', 'formatting']	['windows', 'datetime', 'command-line', 'batch-file']
